TaxId,SciName,Lineage,Accessions,hexHMB32-2.csv,hexNNS19-2.csv,hexNNS09-1.csv,hexHMB21-3.csv,hexHMB31-3.csv,hexNNS09-3.csv,hexHMB31-2.csv,hexHMB06-3.csv,hexHMB25-1.csv,hexNNS15-1.csv,hexHMB18-3.csv,hexHMB06-2.csv,hexHMB31-1.csv,hexHMB21-2.csv,hexNNS06-3.csv,hexHMB14-3.csv,hexHMB21-1.csv,hexNNS03-1.csv,hexNNS15-3.csv,hexNNS06-1.csv,hexNNS09-2.csv,hexNNS22-1.csv,hexNNS06-2.csv,hexNNS16-3.csv,hexNNS16-1.csv,hexHMB01-1.csv,hexNNS12-3.csv,hexNNS03-2.csv,hexHMB18-2.csv,hexHMB06-1.csv,hexHMB14-2.csv,hexHMB32-3.csv,hexHMB32-1.csv,hexNNS12-2.csv,hexHMB25-3.csv,hexHMB01-2.csv,hexNNS03-3.csv,hexNNS22-2.csv,hexHMB25-2.csv,hexNNS19-3.csv,hexNNS12-1.csv,hexHMB01-3.csv,hexNNS22-3.csv,hexHMB14-1.csv,hexNNS19-1.csv,hexNNS15-2.csv,hexNNS16-2.csv,hexHMB18-1.csv,,
72407,Klebsiella pneumoniae subsp. pneumoniae,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae,['CP009208'],0.00020551,0.00011586,0.00037988,0.00190915,0.00008250,0.00036135,0.00007120,0.00010597,0.00013921,0.00009759,0.00026428,0.00010061,0.00010859,0.00016426,0.00020276,0.00013878,0.00022605,0.00005937,0.00011397,0.00021101,0.00019168,0.00035333,0.00013632,0.00051696,0.00033110,0.00010193,0.00028904,0.00008639,0.00016866,0.00008097,0.00014408,0.00031850,0.00031891,0.00057496,0.00013427,0.00007768,0.00015446,0.00028001,0.00010900,0.00018309,0.00055248,0.00008530,0.00027331,0.00012232,0.00018083,0.00006388,0.00051221,0.00012267,,
1156433,Streptococcus sp. I-P16,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus,['CP006776'],0.00015002,0.00007241,0.00037443,0.00053634,0.00007543,0.00017706,0.00014336,0.00007267,0.00008613,0.00007045,0.00017114,0.00005075,0.00007171,0.00009442,0.00012299,0.00052097,0.00014934,0.00012150,0.00007155,0.00034820,0.00026947,0.00051661,0.00018679,0.00020174,0.00016787,0.00006860,0.00031056,0.00032937,0.00031193,0.00007949,0.00029037,0.00030550,0.00025164,0.00021942,0.00030375,0.00012576,0.00068600,0.00063442,0.00012183,0.00006642,0.00031527,0.00007496,0.00053891,0.00011337,0.00006028,0.00006100,0.00031602,0.00031317,,
657309,Bacteroides xylanisolvens XB1A,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides xylanisolvens,['FP929033'],0.04391354,0.05066677,0.02033224,0.01867067,0.02934158,0.03275265,0.02117449,0.05077397,0.04733156,0.05606336,0.07006410,0.08011143,0.02697016,0.03097758,0.03360247,0.05254168,0.02451109,0.05030745,0.03735757,0.01880724,0.02985270,0.01137620,0.03027135,0.01544792,0.01422804,0.03546465,0.04865967,0.02348280,0.06037827,0.08421699,0.05656193,0.03095461,0.03093413,0.04262628,0.02667372,0.03024150,0.03414219,0.01168068,0.04260297,0.04321716,0.03875476,0.03890904,0.01516650,0.06611141,0.04661445,0.06013870,0.01063900,0.06307565,,
657308,Gordonibacter pamelaeae 7-10-1-b,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Gordonibacter; Gordonibacter pamelaeae,['FP929047'],0.00158757,0.00065172,0.00111551,0.00230934,0.00035595,0.00240297,0.00078606,0.00088312,0.00095847,0.00075745,0.00136214,0.00047900,0.00090870,0.00090587,0.00273566,0.00136540,0.00262674,0.00067008,0.00115998,0.00380591,0.00092925,0.00146418,0.00176633,0.00281747,0.00256776,0.00052532,0.00147081,0.00094169,0.00167571,0.00044870,0.00142192,0.00253825,0.00283156,0.00099218,0.00194905,0.00195667,0.00207504,0.00083057,0.00142344,0.00074769,0.00137820,0.00074964,0.00130878,0.00058078,0.00081047,0.00056915,0.00471213,0.00140710,,
568816,Acidaminococcus intestini RyC-MR95,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Acidaminococcus; Acidaminococcus intestini,['CP003058'],0.00035142,0.00021207,0.00072396,0.00056934,0.00028366,0.00080219,0.00035695,0.00033609,0.00116078,0.00018419,0.00031667,0.00013266,0.00043437,0.00029507,0.00063821,0.00352505,0.00052269,0.00019237,0.00025390,0.00071985,0.00058894,0.00186034,0.00054464,0.00077371,0.00074787,0.00018033,0.00061805,0.00058208,0.00028291,0.00023624,0.00233624,0.00080925,0.00077360,0.00050372,0.00056898,0.00025892,0.00085296,0.00207371,0.00044482,0.00022226,0.00054447,0.00018353,0.00275230,0.00174333,0.00025006,0.00014847,0.00103617,0.00022802,,
768486,Enterococcus hirae ATCC 9790,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus hirae,['CP003504'],0.00011714,0.00004759,0.00016659,0.00015781,0.00002829,0.00011925,0.00004330,0.00006560,0.00008413,0.00003296,0.00005588,0.00003828,0.00005122,0.00006885,0.00013628,0.00014519,0.00012377,0.00004740,0.00012347,0.00011983,0.00011112,0.00095828,0.00005243,0.00014443,0.00014587,0.00005292,0.00019987,0.00007991,0.00019586,0.00005869,0.00020503,0.00019825,0.00016942,0.00011639,0.00009134,0.00009987,0.00019535,0.00111328,0.00007374,0.00005450,0.00014413,0.00003619,0.00074293,0.00043260,0.00005620,0.00004201,0.00019972,0.00026122,,
862962,Bacteroides fragilis 638R,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides fragilis,['FQ312004'],0.01035569,0.01077204,0.00803279,0.00595230,0.00615009,0.01112954,0.00549471,0.00959020,0.00919109,0.01173784,0.01236405,0.01039822,0.00534670,0.00945015,0.01105235,0.02123253,0.00756926,0.00946854,0.00853842,0.00600279,0.00770764,0.00429083,0.01179801,0.00826442,0.00777391,0.01042594,0.01182694,0.01078729,0.01017035,0.00986029,0.01071702,0.00603850,0.00730375,0.01404827,0.00616961,0.00781189,0.01042290,0.00402162,0.00907362,0.01246041,0.01592887,0.01153157,0.00571246,0.01064497,0.01108751,0.01211038,0.00555916,0.01112837,,
862965,Haemophilus parainfluenzae T3T1,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus parainfluenzae,['FQ312002'],0.00058571,0.00038276,0.00374822,0.00173381,0.00098612,0.00005420,0.00012315,0.00011001,0.00054684,0.00005817,0.00012806,0.00007301,0.00032885,0.00040720,0.00007313,0.00042168,0.00008797,0.00064339,0.00003799,0.00009552,0.00101259,0.00324422,0.00020514,0.00039087,0.00053948,0.00006076,0.00040281,0.00004968,0.00013783,0.00017829,0.00033913,0.00115862,0.00187982,0.00029956,0.00092995,0.00009247,0.00006360,0.00180858,0.00013385,0.00072129,0.00018316,0.00005687,0.01738759,0.00295064,0.00011078,0.00039248,0.00037124,0.00008082,,
910348,Escherichia coli P12b,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,['CP002291'],0.00013358,0.00016345,0.00045228,0.00046826,0.00007308,0.00208860,0.00008563,0.00009891,0.00024638,0.00049118,0.00025380,0.00022971,0.00014445,0.00015835,0.00213734,0.00046225,0.00023731,0.00013070,0.01978621,0.00018061,0.00151680,0.00036404,0.00012780,0.00082988,0.00053948,0.00008233,0.00069492,0.00087041,0.00011063,0.00011515,0.00015294,0.00027950,0.00023544,0.00019907,0.00012436,0.00012206,0.00054630,0.00040987,0.00012663,0.00025888,0.00104191,0.00014476,0.00134728,0.00015116,0.00013847,0.00012373,0.00030897,0.00013133,,
1091045,Propionibacterium acnes subsp. defendens ATCC 11828,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Cutibacterium; Cutibacterium acnes; Propionibacterium acnes subsp. defendens,['CP003084'],0.00006576,0.00003621,0.00004826,0.00003919,0.00001257,0.00006143,0.00002502,0.00002826,0.00003005,0.00021392,0.00004773,0.00002048,0.00001639,0.00003639,0.00004654,0.00005231,0.00005217,0.00001381,0.00015006,0.00004776,0.00001806,0.00011242,0.00003998,0.00026020,0.00015166,0.00007841,0.00007482,0.00003132,0.00007254,0.00004532,0.00003657,0.00008287,0.00008346,0.00004198,0.00003302,0.00006658,0.00009427,0.00021779,0.00004568,0.00002129,0.00004104,0.00002843,0.00011548,0.00002287,0.00002688,0.00031651,0.00025963,0.00006061,,
645463,Clostridioides difficile R20291,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile,['FN545816'],0.00042541,0.00035793,0.00119414,0.00080863,0.00026637,0.00095757,0.00045124,0.00045720,0.00051779,0.00029341,0.00027476,0.00028135,0.00041696,0.00028425,0.00085760,0.00049748,0.00059327,0.00031111,0.00054770,0.00148832,0.00094036,0.00057015,0.00075896,0.00071182,0.00058695,0.00024894,0.00112540,0.00058963,0.00034820,0.00026447,0.00039455,0.00106437,0.00070135,0.00074159,0.00103891,0.00061030,0.00130499,0.00521471,0.00049532,0.00025803,0.00101088,0.00019646,0.00151665,0.00026851,0.00041867,0.00028026,0.00091634,0.00035214,,
226186,Bacteroides thetaiotaomicron VPI-5482,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides thetaiotaomicron,"['AE015928', 'AY171301']",0.04155633,0.05232091,0.02336740,0.03915766,0.01826561,0.05465038,0.01464068,0.04945383,0.05037623,0.07404949,0.04397852,0.05578215,0.01525741,0.04800517,0.05494929,0.05932704,0.02954669,0.03369907,0.04487467,0.02252805,0.01946426,0.03533314,0.04067334,0.03960730,0.04110041,0.05703001,0.04359537,0.03360810,0.04404188,0.05870117,0.03983695,0.02869586,0.02814368,0.05069284,0.03193209,0.03447294,0.02563986,0.04113871,0.05971709,0.05486430,0.04525342,0.05499016,0.03472514,0.05508257,0.05116609,0.06362438,0.02567880,0.04602880,,
226186,Bacteroides thetaiotaomicron VPI-5482,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides thetaiotaomicron,"['AE015928', 'AY171301']",0.00064119,0.00221999,0.00030126,0.00143573,0.00659247,0.00217532,0.00684553,0.00297032,0.00249583,0.00805660,0.00033879,0.00343580,0.00697253,0.00169174,0.00202100,0.00051242,0.00105560,0.00049105,0.00547257,0.00075371,0.00032225,0.00006424,0.00165753,0.00017996,0.00020144,0.00252857,0.00046533,0.00041145,0.00031374,0.00352498,0.00033692,0.00037050,0.00035628,0.00043122,0.00149013,0.00191599,0.00046793,0.00002164,0.00221450,0.00204636,0.00043338,0.00204730,0.00020402,0.00037592,0.00192394,0.00783802,0.00008811,0.00039255,,
357809,Lachnoclostridium phytofermentans ISDg,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium phytofermentans,['CP000885'],0.00079944,0.00090000,0.00152965,0.00228252,0.00034023,0.00101539,0.00049453,0.00132822,0.00107465,0.00039230,0.00088597,0.00064282,0.00055321,0.00085866,0.00098391,0.00110065,0.00139622,0.00050532,0.00052934,0.00159947,0.00166126,0.00130893,0.00084679,0.00177782,0.00179211,0.00072329,0.00144928,0.00070087,0.00072723,0.00090855,0.00124681,0.00245537,0.00237188,0.00148064,0.00165741,0.00144993,0.00215681,0.00143523,0.00099224,0.00066083,0.00149530,0.00081685,0.00174376,0.00097758,0.00063290,0.00050124,0.00173871,0.00057439,,
1401325,Ornithobacterium rhinotracheale ORT-UMN 88,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Ornithobacterium; Ornithobacterium rhinotracheale,['CP006828'],0.00095563,0.00043034,0.00079168,0.00063638,0.00148507,0.00072631,0.00159040,0.00036435,0.00081325,0.00098106,0.00110950,0.00040065,0.00156846,0.00076817,0.00068475,0.00046118,0.00068737,0.00021952,0.00070030,0.00047237,0.00062783,0.00086191,0.00069539,0.00060407,0.00056495,0.00023914,0.00183159,0.00029158,0.00095936,0.00037813,0.00043777,0.00048425,0.00066771,0.00133308,0.00065042,0.00023303,0.00043613,0.00129319,0.00077504,0.00052543,0.00143925,0.00020163,0.00102778,0.00049128,0.00040971,0.00079071,0.00039826,0.00099147,,
1562970,Fermentimonas caenicola,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Fermentimonas,['LN515532'],0.00066174,0.00034862,0.00018216,0.00027332,0.00017758,0.00033967,0.00018858,0.00030682,0.00038759,0.00047437,0.00058211,0.00030271,0.00016494,0.00035212,0.00035567,0.00019216,0.00025470,0.00012104,0.00038371,0.00024227,0.00022363,0.00091277,0.00033033,0.00022237,0.00031489,0.00035478,0.00045200,0.00016523,0.00053137,0.00038036,0.00017178,0.00051187,0.00057304,0.00039496,0.00025753,0.00035509,0.00028735,0.00110787,0.00029415,0.00037129,0.00039935,0.00029210,0.00088920,0.00019691,0.00034292,0.00043391,0.00016917,0.00047481,,
515619,[Eubacterium rectale] ATCC 33656,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified Lachnospiraceae; [Eubacterium] rectale,['CP001107'],0.02520384,0.02314650,0.00844225,0.01269672,0.00592300,0.01892383,0.01354578,0.01505143,0.01045903,0.00324371,0.00532050,0.00439202,0.01095362,0.00410051,0.01886711,0.01942303,0.00543759,0.04208610,0.00920009,0.07450650,0.00884108,0.01760500,0.03492016,0.00698750,0.00865260,0.00532568,0.01016754,0.00621816,0.01161937,0.00682487,0.01977274,0.05376472,0.03374077,0.00915287,0.03599638,0.01393713,0.01251952,0.01745000,0.00620831,0.01351297,0.00890075,0.00739303,0.01306090,0.01102686,0.01760871,0.00490538,0.00872877,0.00657946,,
1344042,Enterococcus faecium T110,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecium,['CP006030'],0.00003905,0.00002172,0.00012066,0.00007942,0.00002829,0.00008311,0.00004330,0.00004945,0.00004607,0.00002003,0.00006054,0.00001514,0.00003176,0.00005901,0.00008642,0.00009074,0.00008899,0.00003912,0.00005509,0.00011636,0.00008334,0.00037207,0.00004195,0.00014328,0.00009725,0.00001372,0.00013529,0.00003996,0.00015415,0.00003566,0.00009531,0.00011537,0.00008596,0.00005470,0.00003302,0.00004808,0.00016355,0.00042340,0.00004328,0.00003321,0.00011810,0.00002843,0.00038494,0.00018995,0.00003421,0.00001784,0.00013745,0.00017751,,
883062,Bifidobacterium bifidum S17,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium bifidum,['CP002220'],0.00015105,0.00002793,0.00052857,0.00014646,0.00001729,0.00005782,0.00003175,0.00005955,0.00021132,0.00003490,0.00085454,0.00002493,0.00003791,0.00005410,0.00006316,0.00358591,0.00013604,0.00003544,0.00004939,0.00008162,0.00036253,0.00198615,0.00007209,0.00290229,0.00366989,0.00003528,0.00012197,0.00008315,0.00221252,0.00003343,0.00422474,0.00014950,0.00021551,0.00011257,0.00063721,0.00005178,0.00009768,0.00117280,0.00025006,0.00002810,0.00013212,0.00004394,0.00183615,0.00088111,0.00002769,0.00002935,0.00568016,0.00184438,,
423211,Streptococcus suis GZ1,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus suis,['CP000837'],0.00023839,0.00007034,0.00022886,0.00020628,0.00005815,0.00054202,0.00015875,0.00009386,0.00010416,0.00005493,0.00005938,0.00005876,0.00011986,0.00011901,0.00048198,0.00010355,0.00025470,0.00014359,0.00008105,0.00072072,0.00019168,0.00045505,0.00033622,0.00021091,0.00012387,0.00005096,0.00031569,0.00041901,0.00013783,0.00005943,0.00007869,0.00025675,0.00023918,0.00022260,0.00028284,0.00013316,0.00086886,0.00067095,0.00012102,0.00006131,0.00033129,0.00006204,0.00045807,0.00006564,0.00006353,0.00006330,0.00029370,0.00012411,,
367928,Bifidobacterium adolescentis ATCC 15703,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium adolescentis,['AP009256'],0.00266547,0.00011586,0.00079324,0.00063123,0.00005736,0.00018790,0.00010583,0.00015745,0.00070909,0.00011762,0.00266258,0.00016916,0.00009732,0.00019180,0.00017950,0.00545839,0.00061270,0.00011598,0.00013613,0.00023706,0.00092508,0.00866465,0.00012780,0.00522458,0.00974893,0.00005880,0.00082611,0.00017279,0.00874309,0.00012480,0.00910891,0.00183300,0.00408602,0.00085162,0.00104001,0.00014055,0.00029984,0.00239295,0.00044563,0.00012007,0.00079269,0.00016027,0.00092385,0.00380490,0.00014580,0.00009035,0.01100789,0.00736744,,
640131,Klebsiella variicola At-22,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella variicola,['CP001891'],0.00019215,0.00013345,0.00031605,0.00130061,0.00007779,0.00029269,0.00010391,0.00011607,0.00010216,0.00008014,0.00022237,0.00008102,0.00011986,0.00016917,0.00016288,0.00015693,0.00023833,0.00021032,0.00011524,0.00011809,0.00020557,0.00038813,0.00014878,0.00053759,0.00030679,0.00011957,0.00029006,0.00010475,0.00016685,0.00007280,0.00012745,0.00024537,0.00028403,0.00015455,0.00015187,0.00012206,0.00013970,0.00030301,0.00011942,0.00017372,0.00018916,0.00008530,0.00042728,0.00009348,0.00015802,0.00006733,0.00052161,0.00014432,,
553174,Prevotella melaninogenica ATCC 25845,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella melaninogenica,"['CP002122', 'CP002123']",0.00122895,0.00109965,0.00044294,0.00069311,0.00042273,0.00121052,0.00034925,0.00120811,0.00071510,0.00296516,0.00060190,0.00164089,0.00034627,0.00101308,0.00122324,0.00043556,0.00086535,0.00099960,0.00211102,0.00091349,0.00045560,0.05129729,0.00201997,0.01245164,0.01677728,0.00089578,0.00148516,0.00074298,0.00059847,0.00154371,0.00045772,0.00122362,0.00159953,0.00147428,0.00052055,0.00058071,0.00081661,0.06276454,0.00074378,0.00122032,0.00129012,0.00100814,0.03433250,0.00070708,0.00106786,0.00326181,0.00326242,0.00060325,,
553174,Prevotella melaninogenica ATCC 25845,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella melaninogenica,"['CP002122', 'CP002123']",0.00040588,0.00016862,0.00014323,0.00018565,0.00034180,0.00035774,0.00033674,0.00023213,0.00007311,0.00068765,0.00013039,0.00034100,0.00030632,0.00027343,0.00031578,0.00007580,0.00022299,0.00018869,0.00052427,0.00040899,0.00013890,0.02472249,0.00075896,0.00700813,0.00993300,0.00030382,0.00041613,0.00018575,0.00012332,0.00031795,0.00007980,0.00053300,0.00067768,0.00041150,0.00005833,0.00020713,0.00028735,0.03100283,0.00007294,0.00019842,0.00031928,0.00020938,0.01675629,0.00007757,0.00019305,0.00072453,0.00174458,0.00012844,,
1385942,Bifidobacterium breve 689b,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium breve,['CP006715'],0.00011611,0.00004759,0.00011443,0.00018978,0.00001414,0.00007227,0.00004618,0.00007166,0.00009414,0.00002650,0.00008965,0.00006143,0.00004508,0.00006492,0.00007313,0.00010462,0.00013809,0.00005431,0.00006395,0.00011723,0.00008751,0.00013384,0.00004916,0.00026822,0.00020838,0.00001372,0.00011479,0.00030130,0.00013783,0.00005274,0.00013188,0.00015925,0.00013828,0.00009159,0.00012546,0.00005178,0.00043045,0.00008522,0.00006091,0.00003406,0.00013912,0.00001551,0.00009623,0.00005271,0.00005132,0.00002302,0.00049929,0.00009958,,
302911,Bifidobacterium animalis subsp. lactis,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium animalis,['CP009045'],0.00022195,0.00002793,0.00016970,0.00016193,0.00003379,0.00015899,0.00006927,0.00003835,0.00007011,0.00006721,0.00011293,0.00002938,0.00005532,0.00009934,0.00011966,0.00007580,0.00020560,0.00003682,0.00012220,0.00013980,0.00008612,0.00012045,0.00010355,0.00027968,0.00014703,0.00003528,0.00021729,0.00008747,0.00011425,0.00003343,0.00008201,0.00029737,0.00911381,0.00008268,0.00010235,0.00005548,0.00019762,0.00012716,0.00009858,0.00001959,0.00021319,0.00004136,0.00010778,0.00002884,0.00003340,0.00005007,0.00048754,0.00011834,,
751585,Coprococcus sp. ART55/1,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Coprococcus,['FP929039'],0.00313198,0.00100241,0.01738504,0.00274666,0.00052724,0.00109489,0.00095347,0.00130702,0.00104160,0.00045240,0.00110950,0.00063481,0.00091690,0.00107898,0.00090081,0.00098535,0.00201710,0.00074187,0.00070030,0.00250254,0.04607083,0.00145348,0.00129181,0.04623832,0.05407467,0.00065468,0.03651294,0.00087797,0.00105004,0.00073174,0.00115150,0.00585812,0.00961584,0.02886930,0.00259617,0.00143144,0.00309609,0.00076564,0.00134169,0.00080475,0.02553124,0.00070828,0.00141657,0.00071404,0.00095708,0.00047822,0.01439954,0.00064366,,
1150460,Bifidobacterium kashiwanohense JCM 15439 = DSM 21854,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium kashiwanohense,['AP012327'],0.00385230,0.00012724,0.00045617,0.00397095,0.00005107,0.00014093,0.00007793,0.00018167,0.00013521,0.00008014,0.00044473,0.00013355,0.00008196,0.00041507,0.00017285,0.00208813,0.00371303,0.00016246,0.00011271,0.00022837,0.00117511,0.00098772,0.00015271,0.00359691,0.00877647,0.00007056,0.00232562,0.00032182,0.00154332,0.00013743,0.00472679,0.00282262,0.00389293,0.00220061,0.00021460,0.00014425,0.00038502,0.00054920,0.00015950,0.00013285,0.00262429,0.00007755,0.00043883,0.00136543,0.00011322,0.00007193,0.00705585,0.00107517,,
316401,Escherichia coli ETEC H10407,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,['FN649414'],0.00006474,0.00007862,0.00025689,0.00028364,0.00002436,0.00120690,0.00004811,0.00005652,0.00021433,0.00038389,0.00022120,0.00016738,0.00005327,0.00009737,0.00137947,0.00028504,0.00017491,0.00010585,0.01997237,0.00007641,0.00116122,0.00019540,0.00007406,0.00063158,0.00045497,0.00004900,0.00050940,0.00071814,0.00005622,0.00007355,0.00009864,0.00007637,0.00010464,0.00011893,0.00005943,0.00004439,0.00051109,0.00022726,0.00005691,0.00016691,0.00092681,0.00007755,0.00095849,0.00009348,0.00011322,0.00007424,0.00021734,0.00005773,,
610130,[Clostridium] saccharolyticum WM1,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; [Clostridium] saccharolyticum,['CP002109'],0.00158963,0.00171103,0.00309432,0.00369143,0.00125720,0.00227288,0.00159713,0.00230419,0.00152133,0.00117947,0.00156355,0.00120462,0.00131644,0.00137405,0.00205424,0.00162695,0.00251217,0.00167105,0.00138413,0.00296189,0.00257523,0.00314251,0.00165622,0.00306849,0.00277383,0.00098007,0.00218520,0.00187042,0.00137467,0.00125176,0.00162251,0.00369200,0.00309192,0.00194366,0.00221758,0.00243012,0.00495420,0.00209671,0.00134008,0.00175086,0.00221193,0.00142432,0.00386861,0.00163195,0.00201273,0.00111700,0.00407186,0.00110548,,
1226298,Lactobacillus paracasei subsp. paracasei JCM 8130,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus casei group; Lactobacillus paracasei; Lactobacillus paracasei subsp. paracasei,['AP012541'],0.00004521,0.00006103,0.00011755,0.00010108,0.00001650,0.00005782,0.00004426,0.00004037,0.00004908,0.00002779,0.00004773,0.00002226,0.00003995,0.00005115,0.00009307,0.00005231,0.00006649,0.00003866,0.00002786,0.00013199,0.00007640,0.00086191,0.00008520,0.00012494,0.00008683,0.00004508,0.00009840,0.00010475,0.00008886,0.00002674,0.00004987,0.00071175,0.00015696,0.00006996,0.00004402,0.00003329,0.00015219,0.00118227,0.00005610,0.00009197,0.00012511,0.00003102,0.00100084,0.00003481,0.00005050,0.00003683,0.00013510,0.00008948,,
1046629,Streptococcus salivarius 57.I,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus salivarius,['CP002888'],0.00097720,0.00058345,0.00120737,0.00310765,0.00024515,0.00086362,0.00037042,0.00057428,0.00067303,0.00020423,0.00053671,0.00037038,0.00014343,0.00054982,0.00077782,0.00091703,0.00068021,0.00053569,0.00036471,0.00174448,0.00101120,0.00199686,0.00096017,0.00125170,0.00117737,0.00029794,0.00127607,0.00055184,0.00087775,0.00038704,0.00180760,0.00262112,0.00163316,0.00083381,0.00176636,0.00071387,0.00149921,0.00226174,0.00060512,0.00051691,0.00096484,0.00053767,0.00177456,0.00064045,0.00040564,0.00031882,0.00153077,0.00074612,,
479437,Eggerthella lenta DSM 2243,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Eggerthella; Eggerthella lenta,['CP001726'],0.00133582,0.00074276,0.00094036,0.00197000,0.00024908,0.00157187,0.00089574,0.00060759,0.00061594,0.00101208,0.00118984,0.00027155,0.00092202,0.00055080,0.00183153,0.00158104,0.00194857,0.00051867,0.00154622,0.00236274,0.00062645,0.00129823,0.00097328,0.00178012,0.00161035,0.00034106,0.00209603,0.00109396,0.00139099,0.00035064,0.00195167,0.00222137,0.00236441,0.00126694,0.00162990,0.00199366,0.00224995,0.00071694,0.00104353,0.00064380,0.00204678,0.00071862,0.00104703,0.00051017,0.00075426,0.00064684,0.00304743,0.00122526,,
